,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
1245,"['ALKARAMSTUDIO', 'METRO']","['SANASAFINAZ', 'KHAADI']",0.011363636,0.056818182,0.011363636,1,17.6,0.010717975,inf
1246,"['ALKARAMSTUDIO', 'METRO', 'KHAADI']",['SAPPHIRE'],0.011363636,0.090909091,0.011363636,1,11,0.010330579,inf
1247,"['SAPPHIRE', 'ALKARAMSTUDIO', 'KHAADI']",['METRO'],0.011363636,0.147727273,0.011363636,1,6.769230769,0.009684917,inf
1248,"['SAPPHIRE', 'METRO', 'KHAADI']",['ALKARAMSTUDIO'],0.011363636,0.136363636,0.011363636,1,7.333333333,0.00981405,inf
1249,"['ALKARAMSTUDIO', 'METRO', 'SAPPHIRE']",['KHAADI'],0.011363636,0.272727273,0.011363636,1,3.666666667,0.008264463,inf
1250,"['SAPPHIRE', 'KHAADI']","['ALKARAMSTUDIO', 'METRO']",0.011363636,0.011363636,0.011363636,1,88,0.011234504,inf
1251,"['ALKARAMSTUDIO', 'METRO']","['SAPPHIRE', 'KHAADI']",0.011363636,0.011363636,0.011363636,1,88,0.011234504,inf
1252,"['ALKARAMSTUDIO', 'SAPPHIRE']","['METRO', 'KHAADI']",0.022727273,0.056818182,0.011363636,0.5,8.8,0.010072314,1.886363636
1253,"['METRO', 'SAPPHIRE']","['ALKARAMSTUDIO', 'KHAADI']",0.011363636,0.045454545,0.011363636,1,22,0.010847107,inf
1254,"['OUTFITTER', 'ALKARAMSTUDIO', 'NDURE']",['SAPPHIRE'],0.022727273,0.090909091,0.011363636,0.5,5.5,0.009297521,1.818181818
1255,"['OUTFITTER', 'ALKARAMSTUDIO', 'SAPPHIRE']",['NDURE'],0.011363636,0.25,0.011363636,1,4,0.008522727,inf
1256,"['OUTFITTER', 'NDURE', 'SAPPHIRE']",['ALKARAMSTUDIO'],0.011363636,0.136363636,0.011363636,1,7.333333333,0.00981405,inf
1257,"['ALKARAMSTUDIO', 'NDURE', 'SAPPHIRE']",['OUTFITTER'],0.011363636,0.477272727,0.011363636,1,2.095238095,0.005940083,inf
1258,"['OUTFITTER', 'SAPPHIRE']","['ALKARAMSTUDIO', 'NDURE']",0.022727273,0.034090909,0.011363636,0.5,14.66666667,0.010588843,1.931818182
1259,"['ALKARAMSTUDIO', 'SAPPHIRE']","['OUTFITTER', 'NDURE']",0.022727273,0.125,0.011363636,0.5,4,0.008522727,1.75
1260,"['NDURE', 'SAPPHIRE']","['OUTFITTER', 'ALKARAMSTUDIO']",0.022727273,0.034090909,0.011363636,0.5,14.66666667,0.010588843,1.931818182
1261,"['OUTFITTER', 'ALKARAMSTUDIO', 'NDURE']",['BONANZA'],0.022727273,0.170454545,0.011363636,0.5,2.933333333,0.007489669,1.659090909
1262,"['OUTFITTER', 'ALKARAMSTUDIO', 'BONANZA']",['NDURE'],0.022727273,0.25,0.011363636,0.5,2,0.005681818,1.5
1263,"['OUTFITTER', 'NDURE', 'BONANZA']",['ALKARAMSTUDIO'],0.022727273,0.136363636,0.011363636,0.5,3.666666667,0.008264463,1.727272727
1264,"['ALKARAMSTUDIO', 'NDURE', 'BONANZA']",['OUTFITTER'],0.011363636,0.477272727,0.011363636,1,2.095238095,0.005940083,inf
1265,"['ALKARAMSTUDIO', 'BONANZA']","['OUTFITTER', 'NDURE']",0.022727273,0.125,0.011363636,0.5,4,0.008522727,1.75
1266,"['OUTFITTER', 'ALKARAMSTUDIO', 'NDURE']",['GULAHMED'],0.022727273,0.102272727,0.011363636,0.5,4.888888889,0.009039256,1.795454545
1267,"['OUTFITTER', 'ALKARAMSTUDIO', 'GULAHMED']",['NDURE'],0.011363636,0.25,0.011363636,1,4,0.008522727,inf
1268,"['OUTFITTER', 'NDURE', 'GULAHMED']",['ALKARAMSTUDIO'],0.022727273,0.136363636,0.011363636,0.5,3.666666667,0.008264463,1.727272727
1269,"['ALKARAMSTUDIO', 'NDURE', 'GULAHMED']",['OUTFITTER'],0.011363636,0.477272727,0.011363636,1,2.095238095,0.005940083,inf
1270,"['ALKARAMSTUDIO', 'GULAHMED']","['OUTFITTER', 'NDURE']",0.011363636,0.125,0.011363636,1,8,0.009943182,inf
1271,"['ALKARAMSTUDIO', 'NDURE', 'GULAHMED']",['SAPPHIRE'],0.011363636,0.090909091,0.011363636,1,11,0.010330579,inf
1272,"['SAPPHIRE', 'ALKARAMSTUDIO', 'GULAHMED']",['NDURE'],0.011363636,0.25,0.011363636,1,4,0.008522727,inf
1273,"['SAPPHIRE', 'NDURE', 'GULAHMED']",['ALKARAMSTUDIO'],0.011363636,0.136363636,0.011363636,1,7.333333333,0.00981405,inf
1274,"['ALKARAMSTUDIO', 'NDURE', 'SAPPHIRE']",['GULAHMED'],0.011363636,0.102272727,0.011363636,1,9.777777778,0.010201446,inf
1275,"['ALKARAMSTUDIO', 'GULAHMED']","['NDURE', 'SAPPHIRE']",0.011363636,0.022727273,0.011363636,1,44,0.011105372,inf
1276,"['SAPPHIRE', 'GULAHMED']","['ALKARAMSTUDIO', 'NDURE']",0.011363636,0.034090909,0.011363636,1,29.33333333,0.01097624,inf
1277,"['ALKARAMSTUDIO', 'SAPPHIRE']","['NDURE', 'GULAHMED']",0.022727273,0.056818182,0.011363636,0.5,8.8,0.010072314,1.886363636
1278,"['NDURE', 'SAPPHIRE']","['ALKARAMSTUDIO', 'GULAHMED']",0.022727273,0.011363636,0.011363636,0.5,44,0.011105372,1.977272727
1279,"['OUTFITTER', 'ALKARAMSTUDIO', 'GULAHMED']",['SAPPHIRE'],0.011363636,0.090909091,0.011363636,1,11,0.010330579,inf
1280,"['OUTFITTER', 'SAPPHIRE', 'GULAHMED']",['ALKARAMSTUDIO'],0.011363636,0.136363636,0.011363636,1,7.333333333,0.00981405,inf
1281,"['SAPPHIRE', 'ALKARAMSTUDIO', 'GULAHMED']",['OUTFITTER'],0.011363636,0.477272727,0.011363636,1,2.095238095,0.005940083,inf
1282,"['OUTFITTER', 'ALKARAMSTUDIO', 'SAPPHIRE']",['GULAHMED'],0.011363636,0.102272727,0.011363636,1,9.777777778,0.010201446,inf
1283,"['ALKARAMSTUDIO', 'GULAHMED']","['OUTFITTER', 'SAPPHIRE']",0.011363636,0.022727273,0.011363636,1,44,0.011105372,inf
1284,"['SAPPHIRE', 'GULAHMED']","['OUTFITTER', 'ALKARAMSTUDIO']",0.011363636,0.034090909,0.011363636,1,29.33333333,0.01097624,inf
1285,"['OUTFITTER', 'SAPPHIRE']","['ALKARAMSTUDIO', 'GULAHMED']",0.022727273,0.011363636,0.011363636,0.5,44,0.011105372,1.977272727
1286,"['ALKARAMSTUDIO', 'SAPPHIRE']","['OUTFITTER', 'GULAHMED']",0.022727273,0.045454545,0.011363636,0.5,11,0.010330579,1.909090909
1287,"['SANASAFINAZ', 'ALKARAMSTUDIO', 'KHAADI']",['SAPPHIRE'],0.022727273,0.090909091,0.011363636,0.5,5.5,0.009297521,1.818181818
1288,"['SANASAFINAZ', 'SAPPHIRE', 'KHAADI']",['ALKARAMSTUDIO'],0.011363636,0.136363636,0.011363636,1,7.333333333,0.00981405,inf
1289,"['SANASAFINAZ', 'ALKARAMSTUDIO', 'SAPPHIRE']",['KHAADI'],0.011363636,0.272727273,0.011363636,1,3.666666667,0.008264463,inf
1290,"['SAPPHIRE', 'ALKARAMSTUDIO', 'KHAADI']",['SANASAFINAZ'],0.011363636,0.079545455,0.011363636,1,12.57142857,0.010459711,inf
1291,"['SANASAFINAZ', 'ALKARAMSTUDIO']","['SAPPHIRE', 'KHAADI']",0.022727273,0.011363636,0.011363636,0.5,44,0.011105372,1.977272727
1292,"['SANASAFINAZ', 'SAPPHIRE']","['ALKARAMSTUDIO', 'KHAADI']",0.011363636,0.045454545,0.011363636,1,22,0.010847107,inf
1293,"['SAPPHIRE', 'KHAADI']","['SANASAFINAZ', 'ALKARAMSTUDIO']",0.011363636,0.022727273,0.011363636,1,44,0.011105372,inf
1294,"['ALKARAMSTUDIO', 'SAPPHIRE']","['SANASAFINAZ', 'KHAADI']",0.022727273,0.056818182,0.011363636,0.5,8.8,0.010072314,1.886363636
1295,"['ASTORE', 'NIKE', 'OUTFITTER']",['SILKAVENUE'],0.022727273,0.079545455,0.022727273,1,12.57142857,0.020919421,inf
1296,"['ASTORE', 'NIKE', 'SILKAVENUE']",['OUTFITTER'],0.022727273,0.477272727,0.022727273,1,2.095238095,0.011880165,inf
1297,"['NIKE', 'OUTFITTER', 'SILKAVENUE']",['ASTORE'],0.034090909,0.022727273,0.022727273,0.666666667,29.33333333,0.021952479,2.931818182
1298,"['ASTORE', 'OUTFITTER', 'SILKAVENUE']",['NIKE'],0.022727273,0.375,0.022727273,1,2.666666667,0.014204545,inf
1299,"['ASTORE', 'NIKE']","['OUTFITTER', 'SILKAVENUE']",0.022727273,0.034090909,0.022727273,1,29.33333333,0.021952479,inf
1300,"['NIKE', 'SILKAVENUE']","['ASTORE', 'OUTFITTER']",0.034090909,0.022727273,0.022727273,0.666666667,29.33333333,0.021952479,2.931818182
1301,"['ASTORE', 'OUTFITTER']","['NIKE', 'SILKAVENUE']",0.022727273,0.034090909,0.022727273,1,29.33333333,0.021952479,inf
1302,"['ASTORE', 'SILKAVENUE']","['NIKE', 'OUTFITTER']",0.022727273,0.227272727,0.022727273,1,4.4,0.017561983,inf
1303,"['OUTFITTER', 'SILKAVENUE']","['ASTORE', 'NIKE']",0.034090909,0.022727273,0.022727273,0.666666667,29.33333333,0.021952479,2.931818182
1304,['ASTORE'],"['NIKE', 'OUTFITTER', 'SILKAVENUE']",0.022727273,0.034090909,0.022727273,1,29.33333333,0.021952479,inf
1305,"['ASTORE', 'OUTFITTER', 'NIKE']",['Junaid Jamshad'],0.022727273,0.079545455,0.011363636,0.5,6.285714286,0.009555785,1.840909091
1306,"['ASTORE', 'OUTFITTER', 'Junaid Jamshad']",['NIKE'],0.011363636,0.375,0.011363636,1,2.666666667,0.007102273,inf
1307,"['ASTORE', 'NIKE', 'Junaid Jamshad']",['OUTFITTER'],0.011363636,0.477272727,0.011363636,1,2.095238095,0.005940083,inf
1308,"['ASTORE', 'OUTFITTER']","['NIKE', 'Junaid Jamshad']",0.022727273,0.068181818,0.011363636,0.5,7.333333333,0.00981405,1.863636364
1309,"['ASTORE', 'NIKE']","['OUTFITTER', 'Junaid Jamshad']",0.022727273,0.068181818,0.011363636,0.5,7.333333333,0.00981405,1.863636364
1310,"['ASTORE', 'Junaid Jamshad']","['OUTFITTER', 'NIKE']",0.011363636,0.227272727,0.011363636,1,4.4,0.008780992,inf
1311,['ASTORE'],"['OUTFITTER', 'NIKE', 'Junaid Jamshad']",0.022727273,0.068181818,0.011363636,0.5,7.333333333,0.00981405,1.863636364
1312,"['ASTORE', 'OUTFITTER', 'NIKE']",['SOLOTO'],0.022727273,0.011363636,0.011363636,0.5,44,0.011105372,1.977272727
1313,"['ASTORE', 'OUTFITTER', 'SOLOTO']",['NIKE'],0.011363636,0.375,0.011363636,1,2.666666667,0.007102273,inf
1314,"['ASTORE', 'NIKE', 'SOLOTO']",['OUTFITTER'],0.011363636,0.477272727,0.011363636,1,2.095238095,0.005940083,inf
1315,"['OUTFITTER', 'NIKE', 'SOLOTO']",['ASTORE'],0.011363636,0.022727273,0.011363636,1,44,0.011105372,inf
1316,"['ASTORE', 'OUTFITTER']","['NIKE', 'SOLOTO']",0.022727273,0.011363636,0.011363636,0.5,44,0.011105372,1.977272727
1317,"['ASTORE', 'NIKE']","['OUTFITTER', 'SOLOTO']",0.022727273,0.011363636,0.011363636,0.5,44,0.011105372,1.977272727
1318,"['ASTORE', 'SOLOTO']","['OUTFITTER', 'NIKE']",0.011363636,0.227272727,0.011363636,1,4.4,0.008780992,inf
1319,"['OUTFITTER', 'SOLOTO']","['ASTORE', 'NIKE']",0.011363636,0.022727273,0.011363636,1,44,0.011105372,inf
1320,"['NIKE', 'SOLOTO']","['ASTORE', 'OUTFITTER']",0.011363636,0.022727273,0.011363636,1,44,0.011105372,inf
1321,['ASTORE'],"['OUTFITTER', 'NIKE', 'SOLOTO']",0.022727273,0.011363636,0.011363636,0.5,44,0.011105372,1.977272727
1322,['SOLOTO'],"['ASTORE', 'OUTFITTER', 'NIKE']",0.011363636,0.022727273,0.011363636,1,44,0.011105372,inf
1323,"['ASTORE', 'NIKE', 'SILKAVENUE']",['Junaid Jamshad'],0.022727273,0.079545455,0.011363636,0.5,6.285714286,0.009555785,1.840909091
1324,"['ASTORE', 'NIKE', 'Junaid Jamshad']",['SILKAVENUE'],0.011363636,0.079545455,0.011363636,1,12.57142857,0.010459711,inf
1325,"['ASTORE', 'SILKAVENUE', 'Junaid Jamshad']",['NIKE'],0.011363636,0.375,0.011363636,1,2.666666667,0.007102273,inf
1326,"['NIKE', 'SILKAVENUE', 'Junaid Jamshad']",['ASTORE'],0.011363636,0.022727273,0.011363636,1,44,0.011105372,inf
1327,"['ASTORE', 'NIKE']","['SILKAVENUE', 'Junaid Jamshad']",0.022727273,0.011363636,0.011363636,0.5,44,0.011105372,1.977272727
1328,"['ASTORE', 'SILKAVENUE']","['NIKE', 'Junaid Jamshad']",0.022727273,0.068181818,0.011363636,0.5,7.333333333,0.00981405,1.863636364
1329,"['ASTORE', 'Junaid Jamshad']","['NIKE', 'SILKAVENUE']",0.011363636,0.034090909,0.011363636,1,29.33333333,0.01097624,inf
1330,"['SILKAVENUE', 'Junaid Jamshad']","['ASTORE', 'NIKE']",0.011363636,0.022727273,0.011363636,1,44,0.011105372,inf
1331,['ASTORE'],"['NIKE', 'SILKAVENUE', 'Junaid Jamshad']",0.022727273,0.011363636,0.011363636,0.5,44,0.011105372,1.977272727
1332,"['ASTORE', 'NIKE', 'SILKAVENUE']",['SOLOTO'],0.022727273,0.011363636,0.011363636,0.5,44,0.011105372,1.977272727
1333,"['ASTORE', 'NIKE', 'SOLOTO']",['SILKAVENUE'],0.011363636,0.079545455,0.011363636,1,12.57142857,0.010459711,inf
1334,"['ASTORE', 'SILKAVENUE', 'SOLOTO']",['NIKE'],0.011363636,0.375,0.011363636,1,2.666666667,0.007102273,inf
1335,"['NIKE', 'SILKAVENUE', 'SOLOTO']",['ASTORE'],0.011363636,0.022727273,0.011363636,1,44,0.011105372,inf
1336,"['ASTORE', 'NIKE']","['SILKAVENUE', 'SOLOTO']",0.022727273,0.011363636,0.011363636,0.5,44,0.011105372,1.977272727
1337,"['ASTORE', 'SILKAVENUE']","['NIKE', 'SOLOTO']",0.022727273,0.011363636,0.011363636,0.5,44,0.011105372,1.977272727
1338,"['ASTORE', 'SOLOTO']","['NIKE', 'SILKAVENUE']",0.011363636,0.034090909,0.011363636,1,29.33333333,0.01097624,inf
1339,"['NIKE', 'SOLOTO']","['ASTORE', 'SILKAVENUE']",0.011363636,0.022727273,0.011363636,1,44,0.011105372,inf
1340,"['SILKAVENUE', 'SOLOTO']","['ASTORE', 'NIKE']",0.011363636,0.022727273,0.011363636,1,44,0.011105372,inf
1341,['ASTORE'],"['NIKE', 'SILKAVENUE', 'SOLOTO']",0.022727273,0.011363636,0.011363636,0.5,44,0.011105372,1.977272727
1342,['SOLOTO'],"['ASTORE', 'NIKE', 'SILKAVENUE']",0.011363636,0.022727273,0.011363636,1,44,0.011105372,inf
1343,"['ASTORE', 'OUTFITTER', 'SILKAVENUE']",['Junaid Jamshad'],0.022727273,0.079545455,0.011363636,0.5,6.285714286,0.009555785,1.840909091
1344,"['ASTORE', 'OUTFITTER', 'Junaid Jamshad']",['SILKAVENUE'],0.011363636,0.079545455,0.011363636,1,12.57142857,0.010459711,inf
1345,"['ASTORE', 'SILKAVENUE', 'Junaid Jamshad']",['OUTFITTER'],0.011363636,0.477272727,0.011363636,1,2.095238095,0.005940083,inf
1346,"['OUTFITTER', 'SILKAVENUE', 'Junaid Jamshad']",['ASTORE'],0.011363636,0.022727273,0.011363636,1,44,0.011105372,inf
1347,"['ASTORE', 'OUTFITTER']","['SILKAVENUE', 'Junaid Jamshad']",0.022727273,0.011363636,0.011363636,0.5,44,0.011105372,1.977272727
1348,"['ASTORE', 'SILKAVENUE']","['OUTFITTER', 'Junaid Jamshad']",0.022727273,0.068181818,0.011363636,0.5,7.333333333,0.00981405,1.863636364
1349,"['ASTORE', 'Junaid Jamshad']","['OUTFITTER', 'SILKAVENUE']",0.011363636,0.034090909,0.011363636,1,29.33333333,0.01097624,inf
1350,"['SILKAVENUE', 'Junaid Jamshad']","['ASTORE', 'OUTFITTER']",0.011363636,0.022727273,0.011363636,1,44,0.011105372,inf
1351,['ASTORE'],"['OUTFITTER', 'SILKAVENUE', 'Junaid Jamshad']",0.022727273,0.011363636,0.011363636,0.5,44,0.011105372,1.977272727
1352,"['ASTORE', 'OUTFITTER', 'SILKAVENUE']",['SOLOTO'],0.022727273,0.011363636,0.011363636,0.5,44,0.011105372,1.977272727
1353,"['ASTORE', 'OUTFITTER', 'SOLOTO']",['SILKAVENUE'],0.011363636,0.079545455,0.011363636,1,12.57142857,0.010459711,inf
1354,"['ASTORE', 'SILKAVENUE', 'SOLOTO']",['OUTFITTER'],0.011363636,0.477272727,0.011363636,1,2.095238095,0.005940083,inf
1355,"['OUTFITTER', 'SILKAVENUE', 'SOLOTO']",['ASTORE'],0.011363636,0.022727273,0.011363636,1,44,0.011105372,inf
1356,"['ASTORE', 'OUTFITTER']","['SILKAVENUE', 'SOLOTO']",0.022727273,0.011363636,0.011363636,0.5,44,0.011105372,1.977272727
1357,"['ASTORE', 'SILKAVENUE']","['OUTFITTER', 'SOLOTO']",0.022727273,0.011363636,0.011363636,0.5,44,0.011105372,1.977272727
1358,"['ASTORE', 'SOLOTO']","['OUTFITTER', 'SILKAVENUE']",0.011363636,0.034090909,0.011363636,1,29.33333333,0.01097624,inf
1359,"['OUTFITTER', 'SOLOTO']","['ASTORE', 'SILKAVENUE']",0.011363636,0.022727273,0.011363636,1,44,0.011105372,inf
1360,"['SILKAVENUE', 'SOLOTO']","['ASTORE', 'OUTFITTER']",0.011363636,0.022727273,0.011363636,1,44,0.011105372,inf
1361,['ASTORE'],"['OUTFITTER', 'SILKAVENUE', 'SOLOTO']",0.022727273,0.011363636,0.011363636,0.5,44,0.011105372,1.977272727
1362,['SOLOTO'],"['ASTORE', 'OUTFITTER', 'SILKAVENUE']",0.011363636,0.022727273,0.011363636,1,44,0.011105372,inf
1363,"['BONANZA', 'Junaid Jamshad', 'KAYSERIA']",['BAREEZE'],0.011363636,0.113636364,0.011363636,1,8.8,0.010072314,inf
1364,"['BONANZA', 'Junaid Jamshad', 'BAREEZE']",['KAYSERIA'],0.011363636,0.045454545,0.011363636,1,22,0.010847107,inf
1365,"['BAREEZE', 'Junaid Jamshad', 'KAYSERIA']",['BONANZA'],0.011363636,0.261363636,0.011363636,1,3.826086957,0.008393595,inf
1366,"['BONANZA', 'KAYSERIA', 'BAREEZE']",['Junaid Jamshad'],0.011363636,0.409090909,0.011363636,1,2.444444444,0.006714876,inf
1367,"['Junaid Jamshad', 'KAYSERIA']","['BONANZA', 'BAREEZE']",0.011363636,0.034090909,0.011363636,1,29.33333333,0.01097624,inf
1368,"['BONANZA', 'KAYSERIA']","['Junaid Jamshad', 'BAREEZE']",0.022727273,0.034090909,0.011363636,0.5,14.66666667,0.010588843,1.931818182
1369,"['KAYSERIA', 'BAREEZE']","['BONANZA', 'Junaid Jamshad']",0.011363636,0.102272727,0.011363636,1,9.777777778,0.010201446,inf
1370,"['BAREEZE', 'BONANZA', 'KHAADI']",['Junaid Jamshad'],0.011363636,0.409090909,0.011363636,1,2.444444444,0.006714876,inf
1371,"['BAREEZE', 'Junaid Jamshad', 'KHAADI']",['BONANZA'],0.011363636,0.261363636,0.011363636,1,3.826086957,0.008393595,inf
1372,"['BONANZA', 'Junaid Jamshad', 'BAREEZE']",['KHAADI'],0.011363636,0.272727273,0.011363636,1,3.666666667,0.008264463,inf
1373,"['BAREEZE', 'KHAADI']","['BONANZA', 'Junaid Jamshad']",0.022727273,0.102272727,0.011363636,0.5,4.888888889,0.009039256,1.795454545
1374,"['WARDA', 'BONANZA', 'LIMELIGHT']",['BAREEZE'],0.011363636,0.113636364,0.011363636,1,8.8,0.010072314,inf
1375,"['WARDA', 'BONANZA', 'BAREEZE']",['LIMELIGHT'],0.011363636,0.125,0.011363636,1,8,0.009943182,inf
1376,"['WARDA', 'LIMELIGHT', 'BAREEZE']",['BONANZA'],0.011363636,0.261363636,0.011363636,1,3.826086957,0.008393595,inf
1377,"['BONANZA', 'LIMELIGHT', 'BAREEZE']",['WARDA'],0.011363636,0.068181818,0.011363636,1,14.66666667,0.010588843,inf
1378,"['WARDA', 'BONANZA']","['LIMELIGHT', 'BAREEZE']",0.022727273,0.022727273,0.011363636,0.5,22,0.010847107,1.954545455
1379,"['WARDA', 'LIMELIGHT']","['BONANZA', 'BAREEZE']",0.022727273,0.034090909,0.011363636,0.5,14.66666667,0.010588843,1.931818182
1380,"['WARDA', 'BAREEZE']","['BONANZA', 'LIMELIGHT']",0.011363636,0.045454545,0.011363636,1,22,0.010847107,inf
1381,"['LIMELIGHT', 'BAREEZE']","['WARDA', 'BONANZA']",0.022727273,0.022727273,0.011363636,0.5,22,0.010847107,1.954545455
1382,"['CHENONE', 'BONANZA', 'BAREEZE']",['LIMELIGHT'],0.022727273,0.125,0.011363636,0.5,4,0.008522727,1.75
1383,"['CHENONE', 'LIMELIGHT', 'BAREEZE']",['BONANZA'],0.022727273,0.261363636,0.011363636,0.5,1.913043478,0.005423554,1.477272727
1384,"['BONANZA', 'LIMELIGHT', 'BAREEZE']",['CHENONE'],0.011363636,0.193181818,0.011363636,1,5.176470588,0.009168388,inf
1385,"['LIMELIGHT', 'BAREEZE']","['CHENONE', 'BONANZA']",0.022727273,0.125,0.011363636,0.5,4,0.008522727,1.75
1386,"['NIKE', 'OUTFITTER', 'BONANZA']",['BAREEZE'],0.022727273,0.113636364,0.011363636,0.5,4.4,0.008780992,1.772727273
1387,"['NIKE', 'OUTFITTER', 'BAREEZE']",['BONANZA'],0.011363636,0.261363636,0.011363636,1,3.826086957,0.008393595,inf
1388,"['NIKE', 'BONANZA', 'BAREEZE']",['OUTFITTER'],0.011363636,0.477272727,0.011363636,1,2.095238095,0.005940083,inf
1389,"['OUTFITTER', 'BONANZA', 'BAREEZE']",['NIKE'],0.011363636,0.375,0.011363636,1,2.666666667,0.007102273,inf
1390,"['OUTFITTER', 'BAREEZE']","['NIKE', 'BONANZA']",0.022727273,0.056818182,0.011363636,0.5,8.8,0.010072314,1.886363636
1391,"['CHENONE', 'NIKE', 'BAREEZE']",['BONANZA'],0.011363636,0.261363636,0.011363636,1,3.826086957,0.008393595,inf
1392,"['NIKE', 'BONANZA', 'BAREEZE']",['CHENONE'],0.011363636,0.193181818,0.011363636,1,5.176470588,0.009168388,inf
1393,"['CHENONE', 'BONANZA', 'BAREEZE']",['NIKE'],0.022727273,0.375,0.011363636,0.5,1.333333333,0.002840909,1.25
1394,"['CHENONE', 'OUTFITTER', 'BAREEZE']",['BONANZA'],0.011363636,0.261363636,0.011363636,1,3.826086957,0.008393595,inf
1395,"['CHENONE', 'BONANZA', 'BAREEZE']",['OUTFITTER'],0.022727273,0.477272727,0.011363636,0.5,1.047619048,0.000516529,1.045454545
1396,"['OUTFITTER', 'BONANZA', 'BAREEZE']",['CHENONE'],0.011363636,0.193181818,0.011363636,1,5.176470588,0.009168388,inf
1397,"['OUTFITTER', 'BAREEZE']","['CHENONE', 'BONANZA']",0.022727273,0.125,0.011363636,0.5,4,0.008522727,1.75
1398,"['CHENONE', 'WARDA', 'BONANZA']",['BAREEZE'],0.011363636,0.113636364,0.011363636,1,8.8,0.010072314,inf
1399,"['CHENONE', 'WARDA', 'BAREEZE']",['BONANZA'],0.011363636,0.261363636,0.011363636,1,3.826086957,0.008393595,inf
1400,"['CHENONE', 'BONANZA', 'BAREEZE']",['WARDA'],0.022727273,0.068181818,0.011363636,0.5,7.333333333,0.00981405,1.863636364
1401,"['WARDA', 'BONANZA', 'BAREEZE']",['CHENONE'],0.011363636,0.193181818,0.011363636,1,5.176470588,0.009168388,inf
1402,"['CHENONE', 'WARDA']","['BONANZA', 'BAREEZE']",0.011363636,0.034090909,0.011363636,1,29.33333333,0.01097624,inf
1403,"['WARDA', 'BONANZA']","['CHENONE', 'BAREEZE']",0.022727273,0.034090909,0.011363636,0.5,14.66666667,0.010588843,1.931818182
1404,"['WARDA', 'BAREEZE']","['CHENONE', 'BONANZA']",0.011363636,0.125,0.011363636,1,8,0.009943182,inf
1405,"['BONANZA', 'KAYSERIA', 'KHAADI']",['BAREEZE'],0.022727273,0.113636364,0.011363636,0.5,4.4,0.008780992,1.772727273
1406,"['BAREEZE', 'BONANZA', 'KHAADI']",['KAYSERIA'],0.011363636,0.045454545,0.011363636,1,22,0.010847107,inf
1407,"['BAREEZE', 'KAYSERIA', 'KHAADI']",['BONANZA'],0.011363636,0.261363636,0.011363636,1,3.826086957,0.008393595,inf
1408,"['BONANZA', 'KAYSERIA', 'BAREEZE']",['KHAADI'],0.011363636,0.272727273,0.011363636,1,3.666666667,0.008264463,inf
1409,"['BAREEZE', 'KHAADI']","['BONANZA', 'KAYSERIA']",0.022727273,0.022727273,0.011363636,0.5,22,0.010847107,1.954545455
1410,"['BONANZA', 'KAYSERIA']","['BAREEZE', 'KHAADI']",0.022727273,0.022727273,0.011363636,0.5,22,0.010847107,1.954545455
1411,"['KAYSERIA', 'BAREEZE']","['BONANZA', 'KHAADI']",0.011363636,0.090909091,0.011363636,1,11,0.010330579,inf
1412,"['NIKE', 'Junaid Jamshad', 'GULAHMED']",['BAREEZE'],0.022727273,0.113636364,0.011363636,0.5,4.4,0.008780992,1.772727273
1413,"['BAREEZE', 'NIKE', 'GULAHMED']",['Junaid Jamshad'],0.011363636,0.409090909,0.011363636,1,2.444444444,0.006714876,inf
1414,"['BAREEZE', 'Junaid Jamshad', 'GULAHMED']",['NIKE'],0.011363636,0.375,0.011363636,1,2.666666667,0.007102273,inf
1415,"['NIKE', 'Junaid Jamshad', 'BAREEZE']",['GULAHMED'],0.022727273,0.193181818,0.011363636,0.5,2.588235294,0.00697314,1.613636364
1416,"['BAREEZE', 'BONANZA', 'GULAHMED']",['Junaid Jamshad'],0.011363636,0.409090909,0.011363636,1,2.444444444,0.006714876,inf
1417,"['BAREEZE', 'Junaid Jamshad', 'GULAHMED']",['BONANZA'],0.011363636,0.170454545,0.011363636,1,5.866666667,0.009426653,inf
1418,"['BAREEZE', 'Junaid Jamshad', 'BONANZA']",['GULAHMED'],0.022727273,0.193181818,0.011363636,0.5,2.588235294,0.00697314,1.613636364
1419,"['SAPPHIRE', 'MARIA.B', 'GULAHMED']",['BAREEZE'],0.022727273,0.113636364,0.022727273,1,8.8,0.020144628,inf
1420,"['BAREEZE', 'SAPPHIRE', 'GULAHMED']",['MARIA.B'],0.022727273,0.136363636,0.022727273,1,7.333333333,0.019628099,inf
1421,"['BAREEZE', 'MARIA.B', 'GULAHMED']",['SAPPHIRE'],0.022727273,0.090909091,0.022727273,1,11,0.020661157,inf
1422,"['BAREEZE', 'MARIA.B', 'SAPPHIRE']",['GULAHMED'],0.022727273,0.193181818,0.022727273,1,5.176470588,0.018336777,inf
1423,"['SAPPHIRE', 'GULAHMED']","['MARIA.B', 'BAREEZE']",0.034090909,0.034090909,0.022727273,0.666666667,19.55555556,0.021565083,2.897727273
1424,"['BAREEZE', 'GULAHMED']","['MARIA.B', 'SAPPHIRE']",0.034090909,0.034090909,0.022727273,0.666666667,19.55555556,0.021565083,2.897727273
1425,"['MARIA.B', 'SAPPHIRE']","['BAREEZE', 'GULAHMED']",0.034090909,0.034090909,0.022727273,0.666666667,19.55555556,0.021565083,2.897727273
